"","Date","Max.TemperatureF","Mean.TemperatureF","Min.TemperatureF","Max.Dew.PointF","MeanDew.PointF","Min.DewpointF","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressureIn","Mean.Sea.Level.PressureIn","Min.Sea.Level.PressureIn","Max.VisibilityMiles","Mean.VisibilityMiles","Min.VisibilityMiles","Max.Wind.SpeedMPH","Mean.Wind.SpeedMPH","Max.Gust.SpeedMPH","PrecipitationIn","CloudCover","Events","WindDirDegrees.br...","city","season"
"2239",2002-11-13,"62","56","51","43","34","27","62","43","31","29.77","29.70","29.62","6","6","6","22","9","32","0.00","1","","264<br />","Tokyo (JPN)","Autumn"
"2240",2002-11-14,"60","54","48","36","30","27","51","41","29","29.89","29.82","29.74","6","6","6","17","8","32","0.00","1","","281<br />","Tokyo (JPN)","Autumn"
"2241",2002-11-15,"55","52","50","39","32","27","62","46","38","29.92","29.82","29.71","6","6","6","15","8","","0.00","5","","41<br />","Tokyo (JPN)","Autumn"
"2242",2002-11-16,"51","50","48","43","40","37","71","68","62","30.18","30.04","29.92","6","6","6","16","13","","0.00","6","","28<br />","Tokyo (JPN)","Autumn"
"2243",2002-11-17,"53","50","48","41","38","34","71","61","54","30.27","30.21","30.12","6","6","6","16","13","","0.00","6","","18<br />","Tokyo (JPN)","Autumn"
"2244",2002-11-18,"68","58","48","50","36","27","68","50","30","30.12","29.96","29.77","6","6","6","28","11","38","0.00","5","","316<br />","Tokyo (JPN)","Autumn"
"2245",2002-11-19,"53","50","48","39","32","25","58","47","37","30.36","30.28","30.09","6","6","6","25","16","29","0.00","5","","41<br />","Tokyo (JPN)","Autumn"
"2246",2002-11-20,"53","50","48","43","39","32","71","61","47","30.39","30.28","30.18","6","6","5","16","10","","0.00","6","","4<br />","Tokyo (JPN)","Autumn"
"2247",2002-11-21,"59","54","48","48","42","32","76","64","47","30.18","30.07","29.95","6","5","2","17","6","","0.00","4","","26<br />","Tokyo (JPN)","Autumn"
"2248",2002-11-22,"51","48","46","37","35","30","66","60","44","30.33","30.26","30.15","6","6","6","17","15","","0.00","6","","39<br />","Tokyo (JPN)","Autumn"
"2249",2002-11-23,"50","48","46","45","38","34","82","67","58","30.30","30.20","30.12","6","6","4","17","15","","0.00","6","Rain","4<br />","Tokyo (JPN)","Autumn"
"2250",2002-11-24,"55","52","48","46","44","41","82","74","67","30.12","30.03","29.92","6","5","4","21","16","","0.00","5","Rain","354<br />","Tokyo (JPN)","Autumn"
"2251",2002-11-25,"55","52","48","50","47","43","94","84","71","29.89","29.75","29.62","6","5","3","20","15","","0.00","6","Rain","343<br />","Tokyo (JPN)","Autumn"
"2252",2002-11-26,"60","54","48","48","38","27","88","59","33","29.74","29.65","29.56","6","6","6","21","14","","0.00","6","Rain-Thunderstorm","345<br />","Tokyo (JPN)","Autumn"
"2253",2002-11-27,"59","50","41","37","30","28","70","48","31","29.86","29.74","29.62","6","6","6","28","13","39","0.00","2","Rain","269<br />","Tokyo (JPN)","Autumn"
"2254",2002-11-28,"57","49","41","28","23","16","57","38","20","30.21","30.05","29.86","6","6","6","22","12","","0.00","1","","314<br />","Tokyo (JPN)","Autumn"
"2255",2002-11-29,"53","48","44","41","32","25","71","53","40","30.30","30.23","30.18","6","6","6","18","11","","0.00","2","","51<br />","Tokyo (JPN)","Autumn"
"2256",2002-11-30,"64","53","42","50","41","32","77","65","40","30.15","30.04","29.95","6","5","4","14","6","","0.00","2","","337<br />","Tokyo (JPN)","Autumn"
"2257",2002-12-01,"53","52","50","46","43","41","82","77","67","30.15","30.08","30.04","6","5","2","18","12","","0.00","6","Rain","13<br />","Tokyo (JPN)","Autumn"
"2258",2002-12-02,"55","50","46","45","41","37","76","67","54","30.27","30.11","30.04","6","6","4","18","11","25","0.00","4","Rain-Thunderstorm","33<br />","Tokyo (JPN)","Autumn"
"2259",2002-12-03,"55","50","46","45","39","36","71","62","51","30.39","30.31","30.27","6","6","6","13","9","","0.00","3","","12<br />","Tokyo (JPN)","Autumn"
"2260",2002-12-04,"53","50","48","48","44","39","94","82","62","30.27","29.95","29.71","6","3","1","23","9","","0.00","5","Fog-Rain","355<br />","Tokyo (JPN)","Autumn"
"2261",2002-12-05,"60","53","46","54","48","41","93","81","59","29.95","29.86","29.80","6","5","3","12","4","","0.00","2","","11<br />","Tokyo (JPN)","Autumn"
"2262",2002-12-06,"57","52","48","48","37","30","72","54","41","30.21","30.09","29.95","6","6","6","22","14","30","0.00","6","","25<br />","Tokyo (JPN)","Autumn"
"2263",2002-12-07,"48","44","39","39","37","32","87","77","57","30.24","30.14","30.09","6","5","3","20","14","","0.00","6","Rain","12<br />","Tokyo (JPN)","Autumn"
"2264",2002-12-08,"46","44","39","39","35","34","87","74","62","30.12","30.07","30.04","6","6","6","21","16","","0.00","6","Rain","30<br />","Tokyo (JPN)","Autumn"
"2265",2002-12-09,"39","36","33","34","33","32","93","89","81","30.04","29.93","29.86","6","3","1","20","16","","0.00","6","Rain-Snow","349<br />","Tokyo (JPN)","Autumn"
"2266",2002-12-10,"44","40","37","36","33","32","87","75","66","29.89","29.82","29.77","6","6","4","15","10","","0.00","4","Rain","358<br />","Tokyo (JPN)","Autumn"
"2267",2002-12-11,"48","42","35","34","27","21","81","59","34","30.12","30.01","29.89","6","6","4","14","9","","0.00","1","","15<br />","Tokyo (JPN)","Autumn"
"2268",2002-12-12,"46","40","33","34","30","27","81","65","53","30.15","30.09","30.04","6","5","4","8","4","","0.00","1","","329<br />","Tokyo (JPN)","Autumn"
"2269",2002-12-13,"48","44","39","32","25","19","66","49","37","30.36","30.18","30.06","6","6","4","22","13","","0.00","2","","358<br />","Tokyo (JPN)","Autumn"
"2270",2002-12-14,"44","40","37","30","24","18","61","51","42","30.45","30.41","30.36","6","6","6","16","10","","0.00","1","","48<br />","Tokyo (JPN)","Autumn"
"2271",2002-12-15,"48","42","37","39","31","25","81","63","49","30.39","30.33","30.27","6","5","3","9","5","","0.00","3","","22<br />","Tokyo (JPN)","Autumn"
"2272",2002-12-16,"62","50","39","50","40","30","75","64","42","30.27","30.05","29.74","6","4","3","29","9","40","0.00","2","","207<br />","Tokyo (JPN)","Autumn"
"2273",2002-12-17,"62","54","46","55","35","25","88","52","31","30.18","29.83","29.53","6","6","5","36","20","47","0.00","2","Rain-Thunderstorm","324<br />","Tokyo (JPN)","Autumn"
"2274",2002-12-18,"51","46","41","41","31","25","71","55","43","30.21","30.12","30.01","6","6","5","14","8","","0.00","5","","2<br />","Tokyo (JPN)","Autumn"
"2275",2002-12-19,"51","48","44","43","39","34","76","68","58","30.18","30.09","30.04","6","5","3","16","7","","0.00","6","Rain","30<br />","Tokyo (JPN)","Autumn"
"2276",2002-12-20,"50","47","44","39","33","27","71","56","40","30.39","30.30","30.18","6","6","6","17","12","","0.00","4","","34<br />","Tokyo (JPN)","Autumn"
"2277",2002-12-21,"48","44","39","37","35","32","93","77","58","30.39","30.26","30.12","6","4","2","23","14","","0.00","6","Rain","352<br />","Tokyo (JPN)","Winter"
"2278",2002-12-22,"46","44","42","39","37","34","87","74","62","30.21","30.17","30.12","6","6","4","21","16","","0.00","6","Rain","10<br />","Tokyo (JPN)","Winter"
"2279",2002-12-23,"46","44","41","36","31","27","71","60","46","30.24","30.20","30.15","6","6","6","17","13","","0.00","4","","40<br />","Tokyo (JPN)","Winter"
"2280",2002-12-24,"44","43","42","36","33","32","76","67","61","30.18","30.09","29.95","6","6","5","13","9","","0.00","5","Rain","21<br />","Tokyo (JPN)","Winter"
"2281",2002-12-25,"53","45","37","43","37","27","81","74","49","29.95","29.76","29.53","6","4","2","28","7","40","0.00","2","","351<br />","Tokyo (JPN)","Winter"
"2282",2002-12-26,"46","42","37","27","18","12","49","37","27","29.92","29.84","29.62","6","6","6","31","19","44","0.00","2","","333<br />","Tokyo (JPN)","Winter"
"2283",2002-12-27,"46","40","33","21","17","12","52","40","25","30.06","29.91","29.83","6","6","6","25","9","","0.00","1","","328<br />","Tokyo (JPN)","Winter"
"2284",2002-12-28,"42","38","35","28","20","16","57","48","39","30.12","30.01","29.83","6","6","6","17","11","","0.00","3","","17<br />","Tokyo (JPN)","Winter"
"2285",2002-12-29,"50","42","33","32","22","16","65","47","34","30.04","29.90","29.80","6","6","5","22","10","","0.00","1","","321<br />","Tokyo (JPN)","Winter"
"2286",2002-12-30,"44","40","37","28","22","18","61","46","39","30.12","30.03","29.98","6","6","6","21","12","","0.00","4","","19<br />","Tokyo (JPN)","Winter"
"2287",2002-12-31,"46","40","35","36","30","23","70","61","52","30.04","30.00","29.95","6","6","6","18","10","","0.00","4","","20<br />","Tokyo (JPN)","Winter"
"2289",2003-01-01,"42","40","39","34","29","25","75","61","49","30.04","29.98","29.92","6","6","6","18","13","","0.00","5","Rain","38<br />","Tokyo (JPN)","Winter"
"2290",2003-01-02,"42","38","33","32","23","14","87","55","36","30.36","30.15","29.92","6","6","3","25","16","36","0.00","2","Rain-Snow","355<br />","Tokyo (JPN)","Winter"
"2291",2003-01-03,"35","34","32","32","25","18","93","70","48","30.42","30.22","29.74","6","5","3","16","12","","0.00","6","Rain-Snow","355<br />","Tokyo (JPN)","Winter"
"2292",2003-01-04,"55","44","33","37","26","12","93","55","26","29.71","29.63","29.56","6","6","2","31","15","44","0.00","2","Rain","244<br />","Tokyo (JPN)","Winter"
"2293",2003-01-05,"46","40","33","25","10","0","49","31","18","29.92","29.72","29.62","6","6","6","30","15","43","0.00","2","","282<br />","Tokyo (JPN)","Winter"
"2294",2003-01-06,"44","37","30","19","12","-2","48","35","15","30.21","30.11","29.92","6","6","6","17","11","","0.00","1","","314<br />","Tokyo (JPN)","Winter"
"2295",2003-01-07,"44","38","33","30","20","12","61","44","33","30.24","30.17","30.09","6","6","6","14","9","","0.00","4","","13<br />","Tokyo (JPN)","Winter"
"2296",2003-01-08,"46","42","37","32","26","18","66","54","34","30.33","30.25","30.18","6","6","6","14","10","","0.00","1","","41<br />","Tokyo (JPN)","Winter"
"2297",2003-01-09,"46","40","35","36","29","23","71","61","49","30.21","30.12","30.01","6","6","6","14","9","","0.00","2","","12<br />","Tokyo (JPN)","Winter"
"2298",2003-01-10,"50","42","35","39","32","25","71","61","49","29.98","29.91","29.83","6","6","6","13","6","","0.00","3","","51<br />","Tokyo (JPN)","Winter"
"2299",2003-01-11,"50","46","41","34","26","16","66","48","29","29.95","29.90","29.83","6","6","6","16","12","","0.00","4","Rain","9<br />","Tokyo (JPN)","Winter"
"2300",2003-01-12,"53","44","35","36","25","19","61","47","35","30.09","29.97","29.89","6","6","6","13","6","","0.00","3","","330<br />","Tokyo (JPN)","Winter"
"2301",2003-01-13,"53","46","39","39","31","25","71","56","33","30.09","29.98","29.89","6","6","6","12","8","","0.00","4","","16<br />","Tokyo (JPN)","Winter"
"2302",2003-01-14,"59","48","37","39","31","25","76","53","33","29.89","29.74","29.59","6","5","4","28","8","36","0.00","0","","264<br />","Tokyo (JPN)","Winter"
"2303",2003-01-15,"44","38","33","21","14","5","48","37","24","30.30","30.03","29.74","6","6","6","30","24","43","0.00","1","","337<br />","Tokyo (JPN)","Winter"
"2304",2003-01-16,"44","37","30","34","21","12","66","50","41","30.39","30.28","30.18","6","6","6","21","8","","0.00","3","","60<br />","Tokyo (JPN)","Winter"
"2305",2003-01-17,"51","42","33","39","27","19","70","54","33","30.18","30.07","30.01","6","4","3","7","4","","0.00","0","","207<br />","Tokyo (JPN)","Winter"
"2306",2003-01-18,"48","44","39","37","32","27","71","63","53","30.12","30.06","30.01","6","6","6","15","8","","0.00","2","","45<br />","Tokyo (JPN)","Winter"
"2307",2003-01-19,"44","42","37","39","35","30","87","75","57","30.09","29.90","29.71","6","4","2","22","10","","0.00","6","Rain","15<br />","Tokyo (JPN)","Winter"
"2308",2003-01-20,"46","42","39","36","33","27","87","68","46","29.80","29.72","29.65","6","6","4","16","12","","0.00","4","Rain","48<br />","Tokyo (JPN)","Winter"
"2309",2003-01-21,"46","42","37","37","27","16","87","58","34","29.92","29.74","29.62","6","6","4","22","15","30","0.00","3","Rain","354<br />","Tokyo (JPN)","Winter"
"2310",2003-01-22,"46","42","37","28","19","12","53","40","27","29.98","29.93","29.86","6","6","6","18","13","","0.00","4","","31<br />","Tokyo (JPN)","Winter"
"2311",2003-01-23,"46","40","35","36","31","23","93","73","49","29.86","29.48","29.18","6","5","2","26","12","38","0.00","5","Rain","343<br />","Tokyo (JPN)","Winter"
"2312",2003-01-24,"48","42","37","30","21","14","61","43","30","29.95","29.67","29.30","6","6","6","28","18","38","0.00","1","","325<br />","Tokyo (JPN)","Winter"
"2313",2003-01-25,"48","42","35","23","16","12","49","36","24","30.24","30.10","29.95","6","6","6","23","16","","0.00","1","","319<br />","Tokyo (JPN)","Winter"
"2314",2003-01-26,"46","42","39","32","26","21","70","53","39","30.33","30.27","30.24","6","6","6","18","12","","0.00","4","Rain","49<br />","Tokyo (JPN)","Winter"
"2315",2003-01-27,"41","39","37","39","36","34","93","87","76","30.27","29.86","29.44","6","3","1","14","10","","0.00","6","Rain","351<br />","Tokyo (JPN)","Winter"
"2316",2003-01-28,"53","47","41","48","33","16","94","62","27","29.56","29.44","29.30","6","5","0","22","7","32","0.00","3","Fog-Rain","346<br />","Tokyo (JPN)","Winter"
"2317",2003-01-29,"46","39","32","27","7","-9","57","28","13","29.77","29.54","29.39","6","6","6","33","20","48","0.00","2","","245<br />","Tokyo (JPN)","Winter"
"2318",2003-01-30,"44","37","30","21","15","0","52","38","25","30.04","29.92","29.77","6","6","6","16","12","24","0.00","1","","249<br />","Tokyo (JPN)","Winter"
"2319",2003-01-31,"48","40","32","25","20","16","60","44","32","30.04","29.98","29.89","6","6","6","21","8","","0.00","2","","339<br />","Tokyo (JPN)","Winter"
"2320",2003-02-01,"46","42","37","21","16","10","49","37","29","30.15","30.07","30.01","6","6","6","26","18","33","0.00","1","","345<br />","Tokyo (JPN)","Winter"
"2321",2003-02-02,"41","38","35","27","21","16","61","50","44","30.12","30.08","30.04","6","6","6","22","14","","0.00","6","","25<br />","Tokyo (JPN)","Winter"
"2322",2003-02-03,"44","40","35","30","24","19","61","53","39","30.12","30.06","29.98","6","6","6","15","10","","0.00","2","","60<br />","Tokyo (JPN)","Winter"
"2323",2003-02-04,"41","39","37","36","25","18","87","58","42","30.12","30.07","30.01","6","6","6","15","9","","0.00","5","Rain","17<br />","Tokyo (JPN)","Winter"
"2324",2003-02-05,"42","40","37","34","30","27","81","68","53","30.01","29.96","29.92","6","6","4","20","11","","0.00","4","Rain","36<br />","Tokyo (JPN)","Winter"
"2325",2003-02-06,"48","42","35","32","21","10","81","47","23","30.21","30.08","29.98","6","6","6","21","13","33","0.00","2","","352<br />","Tokyo (JPN)","Winter"
"2326",2003-02-07,"50","42","35","39","27","18","76","56","39","30.24","30.19","30.15","6","6","6","14","9","","0.00","2","","46<br />","Tokyo (JPN)","Winter"
"2327",2003-02-08,"50","44","39","39","31","25","76","60","40","30.21","30.13","29.98","6","5","3","9","5","","0.00","4","Rain","37<br />","Tokyo (JPN)","Winter"
"2328",2003-02-09,"53","47","41","45","41","36","87","79","67","30.15","29.97","29.80","6","4","1","21","11","","0.00","3","Rain","48<br />","Tokyo (JPN)","Winter"
"2329",2003-02-10,"51","48","46","45","42","39","93","78","62","30.18","30.13","30.06","6","5","1","10","4","","0.00","5","Rain","59<br />","Tokyo (JPN)","Winter"
"2330",2003-02-11,"48","47","46","45","44","43","93","88","82","30.09","29.86","29.71","4","3","1","14","9","","0.00","6","Rain","31<br />","Tokyo (JPN)","Winter"
"2331",2003-02-12,"48","44","41","45","25","12","93","49","29","30.06","29.90","29.71","6","6","3","28","15","38","0.00","6","","357<br />","Tokyo (JPN)","Winter"
"2332",2003-02-13,"48","42","37","37","28","16","71","58","41","30.09","30.03","29.95","6","6","6","13","10","","0.00","3","","59<br />","Tokyo (JPN)","Winter"
"2333",2003-02-14,"51","45","39","32","23","18","70","43","26","30.15","30.06","30.01","6","6","6","18","9","","0.00","3","","338<br />","Tokyo (JPN)","Winter"
"2334",2003-02-15,"48","44","39","41","28","19","81","54","37","30.21","30.14","30.04","6","6","6","15","9","","0.00","2","","67<br />","Tokyo (JPN)","Winter"
"2335",2003-02-16,"46","42","37","41","36","30","87","79","61","30.04","29.85","29.71","6","4","2","24","9","","0.00","6","Rain-Snow","360<br />","Tokyo (JPN)","Winter"
"2336",2003-02-17,"53","44","35","34","26","18","87","51","28","30.12","29.99","29.83","6","6","6","20","9","","0.00","3","","331<br />","Tokyo (JPN)","Winter"
"2337",2003-02-18,"44","40","37","34","30","19","87","65","37","30.12","30.02","29.92","6","5","2","20","11","","0.00","6","Rain-Thunderstorm","24<br />","Tokyo (JPN)","Winter"
"2338",2003-02-19,"46","42","37","34","31","27","87","66","46","30.01","29.94","29.86","6","6","5","18","13","","0.00","3","Rain","30<br />","Tokyo (JPN)","Winter"
"2339",2003-02-20,"46","42","39","37","33","21","81","70","42","29.89","29.77","29.68","6","6","6","28","20","40","0.00","5","Rain","1<br />","Tokyo (JPN)","Winter"
"2340",2003-02-21,"50","44","39","36","23","14","71","44","30","30.12","30.05","29.89","6","6","6","30","19","41","0.00","2","Rain","19<br />","Tokyo (JPN)","Winter"
"2341",2003-02-22,"44","42","41","37","34","30","87","72","65","30.09","29.97","29.80","6","6","2","15","12","","0.00","6","Rain","31<br />","Tokyo (JPN)","Winter"
"2342",2003-02-23,"46","44","41","39","35","32","93","73","66","29.98","29.85","29.77","6","5","3","21","15","","0.00","6","Rain","36<br />","Tokyo (JPN)","Winter"
"2343",2003-02-24,"42","38","35","34","33","30","93","80","65","29.98","29.92","29.83","6","5","2","18","15","","0.00","6","Rain-Snow","20<br />","Tokyo (JPN)","Winter"
"2344",2003-02-25,"48","40","33","34","29","21","87","63","39","30.18","30.07","29.98","6","6","5","14","9","","0.00","2","","18<br />","Tokyo (JPN)","Winter"
"2345",2003-02-26,"59","50","41","39","32","23","66","53","36","30.18","30.01","29.83","6","6","4","20","7","30","0.00","4","","353<br />","Tokyo (JPN)","Winter"
"2346",2003-02-27,"51","45","39","39","24","16","71","42","26","30.24","30.02","29.83","6","6","4","31","17","40","0.00","3","","354<br />","Tokyo (JPN)","Winter"
"2347",2003-02-28,"48","42","37","30","20","9","61","43","20","30.36","30.27","30.21","6","6","6","21","14","","0.00","1","","72<br />","Tokyo (JPN)","Winter"
"2348",2003-03-01,"46","42","39","41","34","27","93","76","53","30.21","29.80","29.15","6","3","0","18","9","26","0.00","6","Rain","350<br />","Tokyo (JPN)","Winter"
"2349",2003-03-02,"57","50","42","43","30","19","93","47","26","29.80","29.47","29.09","6","6","1","34","19","47","0.00","4","Rain-Thunderstorm","324<br />","Tokyo (JPN)","Winter"
"2350",2003-03-03,"60","50","41","55","39","23","88","64","43","29.77","29.43","29.18","6","6","1","30","12","51","0.00","6","Rain","307<br />","Tokyo (JPN)","Winter"
"2351",2003-03-04,"46","42","37","28","15","7","50","36","21","30.04","29.73","29.33","6","6","6","37","28","51","0.00","2","Rain","342<br />","Tokyo (JPN)","Winter"
