id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27213557,Amazing Studio in City Center [ 1min walk to MRT ],41344357,Cecile,,中山區,25.062791734243543,121.5263996844572,Entire home/apt,1204,1,9,2018-11-11,2.16,6,362
27214444,Unique Room in Quant Home (Shida師大NTNU古亭Guting),27379855,David,,中正區,25.022716182034017,121.52131979609422,Private room,587,2,4,2018-09-30,1.17,4,6
27215658,Private Room in Quaint Home (Shida師大NTNU古亭Guting),27379855,David,,中正區,25.022975019604573,121.52271508619434,Private room,741,2,3,2018-10-31,0.79,4,6
27216478,Sunny Room in Quant Home (Shida師大NTNU古亭Guting),27379855,David,,中正區,25.02458747027522,121.520519755039,Private room,803,2,2,2018-11-01,0.68,4,4
27217094,heartwarmly apartment 鄰近石牌捷運站/榮總/石牌夜市商城/天母地區,204911192,Christine,,北投區,25.116288932761254,121.5172026079953,Entire home/apt,1513,2,1,2018-08-13,0.28,1,359
27218149,Taipei Main Station Y21 機捷/高鐵/捷運 2分鐘 西門町步行 8分鐘리리엄마,156411415,유리,,大同區,25.049921688829194,121.51235853946385,Entire home/apt,1760,1,33,2018-11-18,8.18,1,349
27218581,"士林夜市(精緻)雙人房,電梯大樓,24小時自助式入住,可提供加床單人沙發床",17247994,Ada,,士林區,25.089547899664467,121.5228976493114,Entire home/apt,1204,1,8,2018-11-11,2.22,5,78
27219142,復古住宅.Taiwan Vintage House,153642107,伯翰,,中正區,25.01855396562091,121.5249073846779,Private room,679,1,30,2018-11-21,7.38,1,28
27222684,飄飄@溫馨小窩.台灣大學.師範大學.中正紀念堂周邊.,98328175,昭如,,中正區,25.022364115296213,121.5179015665251,Private room,432,30,2,2018-09-22,0.64,10,258
27234064,獨享浴廁的單人房,204745301,Lilia,,文山區,24.996757930437063,121.54442419038935,Private room,803,2,9,2018-10-08,2.37,1,79
27235311,XIMEN TAIPEI DREAM HOUSE  台北西門町 夢屋,26385419,泰霖,,萬華區,25.04466897612279,121.50214967156928,Private room,99994,1,1,2018-10-15,0.68,1,0
27235982,低調內斂商務客房 Business Room,191137653,Rose Boutique Hotel,,大同區,25.0503040627489,121.51754140734289,Private room,5989,1,0,,,10,337
27235995,靜謐舒適玫瑰客房 Rose Room,191137653,Rose Boutique Hotel,,大同區,25.0500264143897,121.51822163654326,Private room,6390,1,0,,,10,356
27236025,精品典雅雙人客房 Boutique Room,191137653,Rose Boutique Hotel,,大同區,25.048885677446616,121.51797835371978,Private room,6792,1,0,,,10,357
27236030,奢華清幽家庭房 Boutique Family Room,191137653,Rose Boutique Hotel,,大同區,25.049751012954243,121.5192745830176,Private room,10003,1,0,,,10,313
27236227,靜謐舒適玫瑰客房 Rose Room,191137653,Rose Boutique Hotel,,大同區,25.04976363674956,121.51776648156623,Private room,6390,1,0,,,10,356
27236245,精品典雅雙人客房 Boutique Room,191137653,Rose Boutique Hotel,,大同區,25.049907643446154,121.51939989927665,Private room,6792,1,0,,,10,357
27236263,靜謐舒適玫瑰客房 Rose Room,191137653,Rose Boutique Hotel,,大同區,25.049743510056597,121.51900853194765,Private room,6390,1,0,,,10,356
27236281,精品典雅雙人客房 Boutique Room,191137653,Rose Boutique Hotel,,大同區,25.049969706314567,121.51731120063296,Private room,6792,1,0,,,10,357
27236297,靜謐舒適玫瑰客房 Rose Room,191137653,Rose Boutique Hotel,,大同區,25.04937872522618,121.51934913558996,Private room,6390,1,0,,,10,356
27236324,精品典雅雙人客房 Boutique Room,191137653,Rose Boutique Hotel,,大同區,25.04961845658186,121.51917833139571,Private room,6792,1,0,,,10,357
27241303,"#704-台北市,大安區,東區,SOGO,忠孝復興,商務房可,可住2人,獨立衛浴, 24H夜入享優惠",202756457,Kenny,,大安區,25.044070341642257,121.54290129399747,Entire home/apt,1389,2,9,2018-11-24,5.19,4,73
27241852,"#706-台北市大安區,東區SOGO,忠孝復興,商務房可,可住2~4人,獨立衛浴, 24H夜入享優惠",202756457,Kenny,,大安區,25.04266399981003,121.54386999953091,Private room,1605,2,3,2018-10-21,0.90,4,81
27243419,TOMHOUSE西門町挑高優質六人房#508,5841083,Tom,,萬華區,25.043100516330053,121.50593261653566,Entire home/apt,1389,1,3,2018-10-31,1.64,8,70
27243916,650m from Exit/象山站出口8分/窗外101/有貓/環境友善/房東人超好,17502943,Joy,,信義區,25.02731607477776,121.56813190091685,Private room,556,1,11,2018-11-21,5.16,1,24
27246221,西門町河景2~4人房-Ximending river view-1,184733323,Kevin,,萬華區,25.045288307481606,121.50212919240238,Entire home/apt,1513,2,20,2018-11-17,5.22,3,144
27250965,xx @ Taipei 西門MRT 5mins (4-6人房) free Wifi-Egg,205207446,曉明,,萬華區,25.042807298312827,121.50418086910695,Entire home/apt,3211,2,1,2018-07-31,0.25,1,2
27264373,4B草原2人房· [自助入住｣SOGO百貨 東區商圈 · MRT忠孝復興站 走路3min,43591577,幸福之家-Seki,,大安區,25.043938150290575,121.54513164284901,Private room,741,1,3,2018-11-04,0.83,37,150
27265177,TWTC Nangang/MRT 3Min/Single Bed/Male上,163400565,Booking,,南港區,25.05396746072215,121.61624688496897,Shared room,525,1,2,2018-09-19,0.73,16,0
27265362,4A格紋2人房 · [入住方便-密碼鎖]SOGO百貨 微風廣場· MRT忠孝復興站 走路3min,43591577,幸福之家-Seki,,大安區,25.044234685398404,121.54467885194501,Private room,710,1,8,2018-11-08,2.76,37,148
27265811,5AB -歡樂時光[ 6-12 live] [入住方便-密碼鎖]SOGO 微風· MRT忠孝復興站,43591577,幸福之家-Seki,,大安區,25.04433756868791,121.54328667649858,Private room,3489,1,0,,,37,137
27266219,4K鄉村2人房 · [入住方便-密碼鎖]SOGO百貨 微風廣場· MRT忠孝復興站 走路3min,43591577,幸福之家-Seki,,大安區,25.043003735737052,121.54309056738171,Private room,710,1,4,2018-11-11,1.10,37,144
27266570,Taipei101/TWTC Nangang/MRT 3Min/Single Bed/Male上,163400565,Booking,,南港區,25.052239724373617,121.61680417409828,Shared room,525,1,0,,,16,355
27266627,Taipei101/TWTC Nangang/MRT 3Min/Single Bed/Male下,163400565,Booking,,南港區,25.05275115216704,121.6170766891369,Shared room,525,1,0,,,16,361
27266641,Taipei101/TWTC Nangang/MRT 3Min/Single Bed/Female上,163400565,Booking,,南港區,25.054105686606853,121.61539746947446,Shared room,525,1,1,2018-10-22,0.81,16,359
27266662,Taipei101/TWTC Nangang/MRT 3Min/Single Bed/Female下,163400565,Booking,,南港區,25.052511182934342,121.61532852376014,Shared room,772,1,0,,,16,360
27266673,Taipei101/TWTC Nangang/MRT 3Min/Single Bed/Male-1,163400565,Booking,,南港區,25.053903073483067,121.6174977059578,Shared room,463,1,2,2018-11-17,2,16,363
27272974,西門町夜景4人房  Ximending night view-2,184733323,Kevin,,萬華區,25.046044662031957,121.50284356516438,Entire home/apt,1513,2,12,2018-11-14,3.21,3,146
27274997,☆W'HOUSE☆ 北歐輕生活 走路3min到機場捷運台北車站 Simple & Clean,77177354,James,,大同區,25.04990624272091,121.51254270630446,Entire home/apt,1389,1,19,2018-11-18,4.79,8,153
27277820,"3BR Cozy, New, Zhongshan District MRT 2min 中山國小2分鐘",205477489,Bin,,中山區,25.064267957351767,121.52451957370401,Entire home/apt,2315,1,25,2018-11-18,6.41,4,118
27278642,KAWS2 @Taipei MRT西門站 (3-4人房) free Wifi-Egg,109411006,Howard,,萬華區,25.04374335372235,121.50413496437598,Entire home/apt,1605,2,0,,,2,94
27280646,"內湖區新明路平價簡約套房
個人及小家庭 溫馨套房
獨立浴室/近饒河街/捷運站
好市多/內湖交流道",106980862,Sen,,內湖區,25.05833455873186,121.58622439966229,Private room,710,1,13,2018-11-12,3.39,1,50
27293997,台北Loft[1~4人] 東區101松山機場5分鐘可洗曬炊煮 捷運車站 高鐵新房源特惠20%中,177924744,V.J House,,松山區,25.0570309337504,121.55827922317827,Entire home/apt,1173,1,1,2018-11-02,1,7,344
27298918,"皇時家庭六人房,交通便利,西門町商圈",54220191,皇時,,萬華區,25.04505348846604,121.50584721143689,Private room,4291,1,0,,,12,285
27300382,皇時基本單人間,54220191,皇時,,萬華區,25.045947825931975,121.50653128178874,Private room,864,1,4,2018-11-19,1.08,12,351
27302974,4H小熊2人房 · [入住方便-密碼鎖]SOGO百貨 微風廣場· MRT忠孝復興站 走路3min,43591577,幸福之家-Seki,,大安區,25.04272567656713,121.54302552124987,Private room,710,1,11,2018-11-06,3.63,37,123
27303845,(市中心)Taipei 101 MRT 3mins電梯大樓､信義商圈､世貿中心可煮食(適合2~5人),77479315,Hc,,信義區,25.032278383715152,121.55948054904555,Entire home/apt,1081,1,2,2018-08-22,0.56,7,299
27304013,5A 歡聚6人房 · [入住方便-密碼鎖]SOGO百貨 微風廣場· 3 min MRT忠孝復興站,43591577,幸福之家-Seki,,大安區,25.042527490198825,121.54378947842193,Private room,1791,1,6,2018-11-04,1.78,37,150
27304883,4F英倫2人房 · [入住方便-密碼鎖]SOGO百貨 微風廣場· MRT忠孝復興站 走路3min,43591577,幸福之家-Seki,,大安區,25.04453221328196,121.54440605040453,Private room,710,1,10,2018-11-03,3.26,37,151
27305298,4E海洋2人房 · [入住方便-密碼鎖]SOGO百貨 微風廣場· MRT忠孝復興站 走路3min,43591577,幸福之家-Seki,,大安區,25.042502375512584,121.54393747916804,Private room,710,1,6,2018-11-11,1.71,37,160
27305548,2人房5間• [house for 5-10] SOGO 忠孝復興MRT 5mins 獨立衛浴,43591577,幸福之家-Seki,,大安區,25.03000278685956,121.5427361804388,Private room,3612,1,1,2018-10-20,0.77,37,118
27305868,5B歡樂6人房 · 『自助入住』SOGO百貨 東區商圈 MRT忠孝復興站 走路3min,43591577,幸福之家-Seki,,大安區,25.042964640226163,121.54338848323941,Private room,1791,1,3,2018-10-14,0.96,37,151
27314819,32電梯大樓雙連/中山國小站三分鐘到家四房三衞大廚房包棟可住1-20人洗乾衣WiFi 智慧聯網大電視,82459487,H,,中山區,25.061012719330318,121.52418241072299,Entire home/apt,3334,1,8,2018-11-20,2.12,7,110
27317134,Modern Double room with private bath_Taipei MRT,12067014,Grace,,大同區,25.059776969184664,121.51977200693648,Private room,2995,2,0,,,4,352
27320237,【寄寓-月租套房】忠孝延吉A MRT Zhongxiao Dunhua Monthly Rental,81819518,寄寓-月租套房-短租套房,,大安區,25.03941079009891,121.5558624048446,Entire home/apt,864,30,0,,,27,0
27321763,"Single Bed, Clean & Safe Private Room",202542624,Taipei Viking,,松山區,25.056974565593563,121.55399333707572,Private room,494,2,9,2018-11-25,2.52,3,21
27321956,Cozy Co-Living Home for Nomad near Taipei 101-Rm B,23672989,Sho,,信義區,25.035782471371746,121.56045700968936,Private room,617,14,1,2018-08-12,0.28,2,274
27322280,MRT(Xiamen)西門捷運站5minutes電梯大樓,99024640,吾,,萬華區,25.040636304328384,121.50721632385836,Private room,1389,2,4,2018-10-08,1.01,1,62
27322302,"Double Bed, Clean & Safe Private Room",202542624,Taipei Viking,,松山區,25.057711675877037,121.55386737502084,Private room,679,2,32,2018-11-25,8.73,3,15
27322406,Love Taipei X45愛台北/Luxury/Taipei 101/捷運西門站/入住1-5人,115798819,在家 At Home,,萬華區,25.044182075005022,121.50656554801878,Entire home/apt,1544,1,8,2018-10-20,2.16,64,53
27327761,台北車站､西門町商圈､寧夏夜市~走路都能到,182746622,Ag8,,大同區,25.050753037105995,121.51260304904186,Entire home/apt,1019,1,11,2018-11-12,2.73,3,285
27328257,[電梯獨立房 ]台北車站 機場捷運出口2分鐘 近寧夏夜市西門町,54424473,寶,,大同區,25.050926610556232,121.51421349508476,Entire home/apt,957,1,12,2018-11-20,2.98,3,306
27328369,Ximending Tea house! MRT 3 mins! Wifi Egg! 1-3☺,132280877,Sandy,,萬華區,25.04292119855405,121.50633133105124,Entire home/apt,1266,1,28,2018-11-23,7.24,3,136
27328779,MRT捷運西門町長沙街電梯大廈台北車站台北市中心,61601432,樂活,,萬華區,25.041141368577435,121.5065540773657,Entire home/apt,988,3,9,2018-11-10,2.37,8,61
27328917,Tomi's House 1 /一樓獨戶/獨立客廳/臥房/廁所/捷運6分鐘即到/捷運東門站/永康街,181482837,湯米,,中正區,25.03651526179004,121.53098586551488,Entire home/apt,1111,1,37,2018-11-19,9.65,2,230
27336510,台北市鄰近捷運站整租新裝修酒店式簡約時尚風住宅3房2衛浴寶寶友善空間適合親子同住開放式廚房免費車位,136285911,Esme,,文山區,24.99474903453712,121.54054367753412,Entire home/apt,5433,2,3,2018-11-20,0.96,1,126
27341214,後山碑捷運站旁套房7D,102673318,Stanley,,信義區,25.042723900741777,121.58067552607646,Private room,1204,1,1,2018-10-14,0.67,10,69
27341500,後山碑捷運站旁套房7C,102673318,Stanley,,信義區,25.04419160724478,121.58086387313027,Private room,1204,1,1,2018-10-10,0.61,10,69
27345740,西門町-《光源》,205441295,阿勇,,萬華區,25.045786610000988,121.50440779663674,Entire home/apt,1698,2,8,2018-11-11,2.20,1,159
27347423,A Cozy Pretty House (河堤美逸),61554640,Edward,,文山區,24.983379826943064,121.56744348762084,Entire home/apt,2995,30,3,2018-10-01,1.10,1,167
27347481,Taipei 101/City Hall 3 min to MRT Xinyi dist,206088963,Charles,,信義區,25.041931720343868,121.56544263292194,Entire home/apt,4013,1,3,2018-09-24,0.81,1,246
27350955,【親子遊戲屋】MRT忠孝復興電梯3房2廳2衛(有嬰兒床､推車､餐椅､澡盆玩具､奶瓶消毒鍋),16410502,Ruby,,大安區,25.04407868514127,121.54418352751361,Entire home/apt,6607,2,18,2018-11-18,4.70,3,21
27372914,Cozy House next to Taipei 101,206293447,Pin,,信義區,25.03697579570651,121.55977234724294,Entire home/apt,2624,2,10,2018-11-02,2.94,1,144
27373583,後山碑捷運站旁套房7B,102673318,Stanley,,信義區,25.042766528064284,121.58079280679493,Private room,1204,1,0,,,10,63
27373875,後山碑捷運站旁套房7A,102673318,Stanley,,信義區,25.04326394840855,121.58178793487323,Private room,1204,1,0,,,10,80
27374085,大同區 公寓,156776804,Mita,,大同區,25.0514738834825,121.51267838066937,Private room,988,30,0,,,3,365
27374462,Quiet Peaceful Room. 24 Hr Checkin. Near MRT,172421861,Via Hotel Loft,,中山區,25.056883356058403,121.52507411229357,Private room,1883,1,1,2018-08-23,0.31,7,352
27374563,Quality Twin Room 5 Min Walk to MRT. Daily Housekeeper,172421861,Via Hotel Loft,,中山區,25.057029480899185,121.5235156211323,Private room,1883,1,0,,,7,351
27374675,Triple Room 5 Min to MRT. 24 Hours Checkin. Daily Housekeeping,172421861,Via Hotel Loft,,中山區,25.05895724646964,121.52338546776308,Private room,2470,1,0,,,7,55
27374785,Triple Room City View. 5 Min Walk to MRT.,172421861,Via Hotel Loft,,中山區,25.05838475006217,121.52518074010344,Private room,2470,1,1,2018-09-20,0.43,7,301
27374791,Modern Family Room 5 Min to MRT  Free WiFi,172421861,Via Hotel Loft,,中山區,25.057705790690427,121.52353456423674,Private room,3087,1,0,,,7,344
27375008,*Taipei Station* Quality Family Room 6 min walk MRT,172422241,Via Hotel,,中正區,25.044364601742725,121.51266366716244,Entire home/apt,3612,1,0,,,5,337
27375058,*Taipei Station 6 min walk* Quite Double Room. Free Wifi,172422241,Via Hotel,,中正區,25.04434185865033,121.5121277405189,Private room,2192,1,0,,,5,346
27376395,Taipei中山3分鐘捷運廚房陽台夜市walk station+Kitchen+balcony,206322303,素卿,,中山區,25.055682088912864,121.5243560691264,Entire home/apt,1204,2,6,2018-11-11,1.78,1,362
27382085,全新西門捷運電梯大樓幸福小北歐4~6人,161246735,Wu,,萬華區,25.041895912384675,121.5078791197648,Entire home/apt,1297,2,8,2018-11-02,2.29,8,299
27389826,❤Best Location@NTNU&MTC / Entire Apartment+Kitchen,22539564,Stephan,,大安區,25.024625694572322,121.52905206672168,Entire home/apt,1420,1,7,2018-11-01,1.78,4,335
27390557,PYN 迪化77號,2717934,派瑞,,大同區,25.06364612395894,121.50949779513397,Entire home/apt,2995,1,4,2018-10-22,1.14,1,58
27390797,捷運溫馨雙人房 Warm double Suite near MRT for 3min,206417965,恩惠,,士林區,25.102852651479736,121.5211694174968,Private room,772,1,22,2018-11-25,6.11,3,248
27390798,捷運站旁溫情小房 Warm  room  near the MRT for 3min,206417965,恩惠,,士林區,25.103124003001234,121.52299486351093,Private room,494,1,13,2018-11-18,3.71,3,334
27402383,201 ZhongShan MRT Private Suite 中山捷運陽光亮亮屋,87826186,Sam,,中山區,25.050305925098332,121.52182646540979,Entire home/apt,895,1,19,2018-11-11,5.53,8,76
27402969,305 ZhongShan MRT Private Suite 中山捷運獨立使用衛浴,87826186,Sam,,中山區,25.0505163063921,121.52262826549119,Entire home/apt,803,1,28,2018-11-11,7.85,8,66
27407989,Monthly rental suite,206554837,Jack,,中正區,25.0443573921748,121.5106842685267,Private room,1173,2,1,2018-10-28,1,1,69
27408453,#Spacious Studio at Ximen MRT( 5 min walk),126552707,Wen,,萬華區,25.04264817726099,121.50464084862793,Entire home/apt,1050,1,9,2018-11-15,2.45,9,334
27413818,Xinyi Breeze Luxury loft,120638536,Eva,,信義區,25.041570523749378,121.5657779622759,Entire home/apt,1513,1,23,2018-11-11,6.00,1,157
27416234,新房源Ximending MRT 海洋風雙人房 獨立套房 電梯大樓,30907882,Peter,,萬華區,25.04197053901992,121.50783477216872,Entire home/apt,988,2,4,2018-11-09,1.32,7,327
27419860,TPE 101 Design Room B(5Min to MRT 101 w/ elevator),95646033,Howard,,信義區,25.035855686290326,121.5614658950197,Private room,1297,1,6,2018-11-05,1.59,3,66
27423896,Love Taipei Studio/西門町/龍山寺捷運站/入住4-8人,65842895,Oscar,,萬華區,25.03480312903123,121.50501808548665,Entire home/apt,2007,1,10,2018-11-21,2.86,3,305
27424172,師大清幽小房(Near NTNU),81996812,耕銘,,中正區,25.022266556254095,121.52486174558933,Private room,401,7,3,2018-11-15,1.43,1,184
27426110,Cozy Co-Living Home for Nomad near Taipei 101-Rm A,23672989,Sho,,信義區,25.035802596081922,121.56011209960772,Private room,741,28,3,2018-08-26,0.84,2,49
27439371,Cozy room in Tianmu,6321257,Yu-Fang,,北投區,25.11178898703097,121.52479117541768,Private room,1204,2,0,,,3,139
27443293,"Ximending MRTexit1,movie,shopping,food,4~7people",33171016,Leo,,萬華區,25.04052983177263,121.50302718469011,Entire home/apt,2223,2,3,2018-10-17,1.08,4,28
27449633,"Deluxe Room at Waterfront. 1 min walk night market, 8 min MRT",132759774,Waterfront,,松山區,25.051377610196887,121.5761287717274,Private room,2439,1,3,2018-11-10,1.53,7,111
27450089,"River View with Balcony, next to night market, MRT",132759774,Waterfront,,松山區,25.051218246176827,121.5753255326143,Private room,2501,1,3,2018-11-17,1.58,7,123
